5 0
4.79746 1.40866
4.20627 2.7032
3.2743 3.77875
2.07708 4.54816
0.711574 4.94911
-0.711574 4.94911
-2.07708 4.54816
-3.2743 3.77875
-4.20627 2.7032
-4.79746 1.40866
-5 6.12303e-016
-4.79746 -1.40866
-4.20627 -2.7032
-3.2743 -3.77875
-2.07708 -4.54816
-0.711574 -4.94911
0.711574 -4.94911
2.07708 -4.54816
3.2743 -3.77875
4.20627 -2.7032
4.79746 -1.40866
5 -1.22461e-015
